Day,Day Min,Day Mean,Day Max,Quality
06/12/2015,35.698,35.777,35.807,254
07/12/2015,35.801,35.914,35.942,254
08/12/2015,35.942,35.989,35.984,254
09/12/2015,35.974,36.052,36.059,254
10/12/2015,36.023,36.064,36.055,254
11/12/2015,36.044,36.085,36.07,254
12/12/2015,36.045,36.099,36.104,254
13/12/2015,36.096,36.145,36.141,254
14/12/2015,36.123,36.163,36.147,254
15/12/2015,36.13,36.168,36.154,254
16/12/2015,36.133,36.172,36.169,254
17/12/2015,36.121,36.167,36.163,254
18/12/2015,36.103,36.145,36.132,254
19/12/2015,36.078,36.135,36.136,254
20/12/2015,36.056,36.107,36.103,254
21/12/2015,36.03,36.08,36.073,254
22/12/2015,36.051,36.091,36.083,254
23/12/2015,36.058,36.115,36.164,254
24/12/2015,36.078,36.126,36.126,254
25/12/2015,36.079,36.121,36.122,254
26/12/2015,36.11,36.167,36.167,254
27/12/2015,36.157,36.195,36.19,254
28/12/2015,36.164,36.21,36.199,254
29/12/2015,36.174,36.254,36.301,254
30/12/2015,36.232,36.288,36.309,254
31/12/2015,36.257,36.31,36.311,254
01/01/2016,36.275,36.312,36.296,254
02/01/2016,36.272,36.325,36.323,254
03/01/2016,36.311,36.353,36.339,254
04/01/2016,36.327,36.362,36.345,254
05/01/2016,36.324,36.361,36.346,254
06/01/2016,36.319,36.357,36.342,254
07/01/2016,36.314,36.357,36.346,254
08/01/2016,36.284,36.334,36.324,254
09/01/2016,36.259,36.303,36.294,254
10/01/2016,36.223,36.277,36.271,254
11/01/2016,36.175,36.228,36.229,254
12/01/2016,36.121,36.184,36.186,254
13/01/2016,36.075,36.134,36.133,254
14/01/2016,36.021,36.075,36.088,254
15/01/2016,35.967,36.025,36.033,254
16/01/2016,35.912,35.972,35.979,254
17/01/2016,35.876,35.923,35.929,254
18/01/2016,35.819,35.875,35.877,254
19/01/2016,35.774,35.829,35.831,254
20/01/2016,35.732,35.781,35.786,254
21/01/2016,35.703,35.748,35.739,254
22/01/2016,35.672,35.727,35.731,254
23/01/2016,35.632,35.681,35.678,254
24/01/2016,35.611,35.661,35.651,254
25/01/2016,35.577,35.625,35.628,254
26/01/2016,35.56,35.636,35.664,254
27/01/2016,35.571,35.639,35.646,254
28/01/2016,35.646,35.71,35.748,254
29/01/2016,35.707,35.764,35.791,254
30/01/2016,35.699,35.737,35.722,254
31/01/2016,35.693,35.75,35.756,254
01/02/2016,35.731,35.785,35.793,254
02/02/2016,35.661,35.715,35.75,254
03/02/2016,35.631,35.676,35.67,254
04/02/2016,35.599,35.644,35.638,254
05/02/2016,35.572,35.622,35.637,254
06/02/2016,35.556,35.598,35.591,254
07/02/2016,35.547,35.586,35.59,254
08/02/2016,35.56,35.609,35.619,254
09/02/2016,35.578,35.616,35.601,254
10/02/2016,35.576,35.609,35.59,254
11/02/2016,35.56,35.6,35.583,254
12/02/2016,35.542,35.582,35.57,254
13/02/2016,35.525,35.563,35.548,254
14/02/2016,35.5,35.539,35.531,254
15/02/2016,35.482,35.52,35.507,254
16/02/2016,35.464,35.519,35.525,254
17/02/2016,35.467,35.506,35.496,254
18/02/2016,35.484,35.518,35.5,254
19/02/2016,35.484,35.518,35.499,254
20/02/2016,35.472,35.51,35.497,254
21/02/2016,35.459,35.514,35.518,254
22/02/2016,35.428,35.473,35.464,254
23/02/2016,35.395,35.438,35.435,254
24/02/2016,35.354,35.403,35.399,254
25/02/2016,35.309,35.362,35.358,254
26/02/2016,35.267,35.318,35.315,254
27/02/2016,35.216,35.269,35.272,254
28/02/2016,35.165,35.219,35.222,254
29/02/2016,35.156,35.191,35.173,254
01/03/2016,35.172,35.23,35.236,254
02/03/2016,35.23,35.287,35.274,254
03/03/2016,35.264,35.303,35.293,254
04/03/2016,35.238,35.289,35.285,254
05/03/2016,35.235,35.273,35.259,254
06/03/2016,35.208,35.25,35.238,254
07/03/2016,35.173,35.216,35.213,254
08/03/2016,35.137,35.186,35.182,254
09/03/2016,35.1,35.145,35.138,254
10/03/2016,35.057,35.108,35.105,254
11/03/2016,35.019,35.07,35.065,254
12/03/2016,34.962,35.025,35.026,254
13/03/2016,34.9,34.964,34.97,254
14/03/2016,34.835,34.897,34.906,254
15/03/2016,34.769,34.833,34.838,254
16/03/2016,34.701,34.761,34.773,254
17/03/2016,34.627,34.692,34.701,254
18/03/2016,34.548,34.615,34.633,254
19/03/2016,34.467,34.532,34.548,254
20/03/2016,34.388,34.453,34.468,254
21/03/2016,34.3,34.37,34.388,254
22/03/2016,34.202,34.278,34.3,254
23/03/2016,34.106,34.182,34.204,254
24/03/2016,34.011,34.086,34.107,254
25/03/2016,33.908,34,34.013,254
26/03/2016,33.894,33.946,33.954,254
27/03/2016,33.931,34.002,34.03,254
28/03/2016,33.998,34.066,34.068,254
29/03/2016,34.065,34.109,34.1,254
30/03/2016,34.079,34.114,34.1,254
31/03/2016,34.051,34.096,34.084,254
01/04/2016,34.027,34.068,34.059,254
02/04/2016,34.026,34.074,34.083,254
03/04/2016,34.083,34.172,34.223,254
04/04/2016,34.221,34.317,34.349,254
05/04/2016,34.347,34.409,34.416,254
06/04/2016,34.407,34.46,34.453,254
07/04/2016,34.422,34.459,34.444,254
08/04/2016,34.405,34.452,34.434,254
09/04/2016,34.385,34.438,34.417,254
10/04/2016,34.336,34.411,34.39,254
11/04/2016,34.336,34.374,34.355,254
12/04/2016,34.351,34.381,34.385,254
13/04/2016,34.381,34.413,34.429,254
14/04/2016,34.428,34.461,34.481,254
15/04/2016,34.481,34.514,34.529,254
16/04/2016,34.523,34.554,34.545,254
17/04/2016,34.541,34.57,34.555,254
18/04/2016,34.515,34.571,34.55,254
19/04/2016,34.451,34.538,34.519,254
20/04/2016,34.363,34.469,34.454,254
21/04/2016,34.255,34.376,34.363,254
22/04/2016,34.137,34.268,34.256,254
23/04/2016,34.022,34.151,34.137,254
24/04/2016,33.892,34.033,34.023,254
25/04/2016,33.785,33.905,33.892,254
26/04/2016,33.674,33.793,33.787,254
27/04/2016,33.56,33.684,33.676,254
28/04/2016,33.479,33.57,33.565,254
29/04/2016,33.393,33.489,33.479,254
30/04/2016,33.309,33.407,33.394,254
01/05/2016,33.268,33.326,33.309,254
02/05/2016,33.258,33.305,33.306,254
03/05/2016,33.251,33.286,33.295,254
04/05/2016,33.26,33.313,33.333,254
05/05/2016,33.235,33.287,33.307,254
06/05/2016,33.187,33.261,33.247,254
07/05/2016,33.165,33.211,33.193,254
08/05/2016,33.15,33.201,33.19,254
09/05/2016,33.139,33.187,33.201,254
10/05/2016,33.182,33.222,33.254,254
11/05/2016,33.249,33.285,33.272,254
12/05/2016,33.208,33.28,33.264,254
13/05/2016,33.105,33.232,33.215,254
14/05/2016,33.021,33.116,33.107,254
15/05/2016,32.978,33.041,33.042,254
16/05/2016,32.972,33.018,32.997,254
17/05/2016,32.933,32.993,32.981,254
18/05/2016,32.95,32.981,32.978,254
19/05/2016,32.918,32.971,32.968,254
20/05/2016,32.892,32.939,32.941,254
21/05/2016,32.893,32.929,32.932,254
22/05/2016,32.922,32.952,32.968,254
23/05/2016,32.95,32.991,32.983,254
24/05/2016,32.932,32.988,32.97,254
25/05/2016,32.895,32.958,32.94,254
26/05/2016,32.817,32.919,32.897,254
27/05/2016,32.792,32.841,32.821,254
28/05/2016,32.778,32.819,32.795,254
29/05/2016,32.772,32.81,32.807,254
30/05/2016,32.773,32.812,32.787,254
31/05/2016,32.748,32.803,32.78,254
01/06/2016,32.647,32.778,32.757,254
02/06/2016,32.598,32.662,32.647,254
03/06/2016,32.629,32.659,32.679,254
04/06/2016,32.679,32.715,32.738,254
05/06/2016,32.689,32.734,32.726,254
06/06/2016,32.673,32.713,32.704,254
07/06/2016,32.665,32.697,32.73,254
08/06/2016,32.678,32.709,32.777,254
09/06/2016,32.776,32.808,32.82,254
10/06/2016,32.802,32.832,32.828,254
11/06/2016,32.787,32.83,32.816,254
12/06/2016,32.773,32.812,32.807,254
13/06/2016,32.768,32.799,32.859,254
14/06/2016,32.859,32.894,32.936,254
15/06/2016,32.935,32.972,33.142,254
16/06/2016,33.087,33.193,33.25,254
17/06/2016,33.062,33.105,33.093,254
18/06/2016,33.088,33.12,33.138,254
19/06/2016,33.138,33.168,33.211,254
20/06/2016,33.209,33.246,33.319,254
21/06/2016,33.267,33.297,33.335,254
22/06/2016,33.322,33.352,33.349,254
23/06/2016,33.299,33.346,33.329,254
24/06/2016,33.238,33.321,33.302,254
25/06/2016,33.21,33.261,33.268,254
26/06/2016,33.208,33.237,33.265,254
27/06/2016,33.21,33.24,33.287,254
28/06/2016,33.271,33.303,33.316,254
29/06/2016,33.263,33.314,33.322,254
30/06/2016,33.251,33.284,33.311,254
01/07/2016,33.305,33.337,33.356,254
02/07/2016,33.33,33.363,33.377,254
03/07/2016,33.333,33.372,33.359,254
04/07/2016,33.315,33.356,33.344,254
05/07/2016,33.314,33.354,33.354,254
06/07/2016,33.326,33.363,33.355,254
07/07/2016,33.318,33.353,33.338,254
08/07/2016,33.269,33.349,33.336,254
09/07/2016,33.216,33.296,33.278,254
10/07/2016,33.201,33.237,33.263,254
11/07/2016,33.239,33.274,33.333,254
12/07/2016,33.308,33.343,33.376,254
13/07/2016,33.375,33.405,33.41,254
14/07/2016,33.382,33.424,33.406,254
15/07/2016,33.381,33.409,33.411,254
16/07/2016,33.381,33.418,33.407,254
17/07/2016,33.366,33.408,33.399,254
18/07/2016,33.351,33.389,33.406,254
19/07/2016,33.327,33.373,33.397,254
20/07/2016,33.305,33.354,33.34,254
21/07/2016,33.266,33.321,33.313,254
22/07/2016,33.273,33.313,33.297,254
23/07/2016,33.249,33.297,33.277,254
24/07/2016,33.233,33.271,33.313,254
25/07/2016,33.287,33.321,33.314,254
26/07/2016,33.275,33.316,33.334,254
27/07/2016,33.284,33.331,33.316,254
28/07/2016,33.277,33.31,33.323,254
29/07/2016,33.287,33.327,33.309,254
30/07/2016,33.274,33.313,33.306,254
31/07/2016,33.285,33.319,33.325,254
01/08/2016,33.275,33.326,33.347,254
02/08/2016,33.271,33.309,33.307,254
03/08/2016,33.261,33.302,33.314,254
04/08/2016,33.251,33.291,33.327,254
05/08/2016,33.305,33.345,33.344,254
06/08/2016,33.297,33.343,33.351,254
07/08/2016,33.279,33.343,33.339,254
08/08/2016,33.256,33.315,33.308,254
09/08/2016,33.224,33.284,33.272,254
10/08/2016,33.197,33.255,33.238,254
11/08/2016,33.187,33.234,33.224,254
12/08/2016,33.172,33.211,33.224,254
13/08/2016,33.162,33.209,33.194,254
14/08/2016,33.147,33.196,33.184,254
15/08/2016,33.146,33.185,33.197,254
16/08/2016,33.039,33.175,33.165,254
17/08/2016,32.967,33.051,33.042,254
18/08/2016,32.965,32.995,32.99,254
19/08/2016,32.977,33.01,33.032,254
20/08/2016,33.005,33.066,33.09,254
21/08/2016,33.04,33.091,33.096,254
22/08/2016,33.083,33.118,33.122,254
23/08/2016,33.109,33.15,33.255,254
24/08/2016,33.245,33.293,33.335,254
25/08/2016,33.299,33.339,33.355,254
26/08/2016,33.285,33.325,33.323,254
27/08/2016,33.298,33.334,33.348,254
28/08/2016,33.316,33.368,33.361,254
29/08/2016,33.313,33.358,33.392,254
30/08/2016,33.314,33.364,33.357,254
31/08/2016,33.299,33.341,33.336,254
01/09/2016,33.294,33.335,33.336,254
02/09/2016,33.269,33.325,33.314,254
03/09/2016,33.074,33.298,33.285,254
04/09/2016,33.021,33.087,33.168,254
05/09/2016,33.157,33.208,33.273,254
06/09/2016,33.21,33.246,33.255,254
07/09/2016,33.239,33.273,33.364,254
08/09/2016,33.331,33.394,33.41,254
09/09/2016,33.307,33.366,33.385,254
10/09/2016,33.315,33.397,33.408,254
11/09/2016,33.259,33.337,33.326,254
12/09/2016,33.26,33.294,33.343,254
13/09/2016,33.343,33.384,33.461,254
14/09/2016,33.458,33.492,33.502,254
15/09/2016,33.497,33.526,33.515,254
16/09/2016,33.504,33.533,33.521,254
17/09/2016,33.47,33.529,33.513,254
18/09/2016,33.445,33.488,33.47,254
19/09/2016,33.412,33.47,33.45,254
20/09/2016,33.366,33.431,33.412,254
21/09/2016,33.343,33.387,33.387,254
22/09/2016,33.339,33.377,33.376,254
23/09/2016,33.304,33.364,33.354,254
24/09/2016,33.3,33.335,33.397,254
25/09/2016,33.378,33.414,33.519,254
26/09/2016,33.519,33.56,33.631,254
27/09/2016,33.629,33.665,33.689,254
28/09/2016,33.675,33.704,33.713,254
29/09/2016,33.687,33.722,33.727,254
30/09/2016,33.699,33.729,33.74,254
01/10/2016,33.73,33.76,33.753,254
02/10/2016,33.713,33.774,33.752,254
03/10/2016,33.655,33.715,33.72,254
04/10/2016,33.618,33.661,33.662,254
05/10/2016,33.567,33.623,33.627,254
06/10/2016,33.519,33.568,33.57,254
07/10/2016,33.464,33.519,33.521,254
08/10/2016,33.428,33.471,33.466,254
09/10/2016,33.387,33.435,33.43,254
10/10/2016,33.351,33.404,33.389,254
11/10/2016,33.344,33.388,33.388,254
12/10/2016,33.36,33.406,33.394,254
13/10/2016,33.338,33.393,33.391,254
14/10/2016,33.349,33.396,33.392,254
15/10/2016,33.375,33.415,33.428,254
16/10/2016,33.392,33.429,33.498,254
17/10/2016,33.497,33.534,33.58,254
18/10/2016,33.494,33.536,33.55,254
19/10/2016,33.521,33.567,33.559,254
20/10/2016,33.511,33.556,33.555,254
21/10/2016,33.485,33.565,33.55,254
22/10/2016,33.461,33.512,33.502,254
23/10/2016,33.401,33.493,33.476,254
24/10/2016,33.375,33.429,33.43,254
25/10/2016,33.392,33.438,33.423,254
26/10/2016,33.371,33.431,33.414,254
27/10/2016,33.374,33.417,33.405,254
28/10/2016,33.353,33.403,33.387,254
29/10/2016,33.34,33.385,33.375,254
30/10/2016,33.32,33.374,33.358,254
31/10/2016,33.294,33.355,33.341,254
01/11/2016,33.267,33.32,33.302,254
02/11/2016,33.254,33.305,33.287,254
03/11/2016,33.244,33.291,33.282,254
04/11/2016,33.221,33.28,33.263,254
05/11/2016,33.201,33.254,33.238,254
06/11/2016,33.174,33.232,33.217,254
07/11/2016,33.157,33.211,33.191,254
08/11/2016,33.153,33.19,33.179,254
09/11/2016,33.166,33.216,33.213,254
10/11/2016,33.197,33.231,33.224,254
11/11/2016,33.2,33.236,33.258,254
12/11/2016,33.238,33.272,33.319,254
13/11/2016,33.313,33.347,33.349,254
14/11/2016,33.33,33.364,33.397,254
15/11/2016,33.378,33.421,33.415,254
16/11/2016,33.321,33.451,33.449,254
17/11/2016,33.389,33.432,33.603,254
18/11/2016,33.439,33.677,33.751,254
19/11/2016,33.258,33.406,33.439,254
20/11/2016,33.242,33.283,33.375,254
21/11/2016,33.369,33.411,33.567,254
22/11/2016,33.564,33.612,33.671,254
23/11/2016,33.572,33.683,33.675,254
24/11/2016,33.595,33.659,33.651,254
25/11/2016,33.577,33.638,33.628,254
26/11/2016,33.547,33.605,33.591,254
27/11/2016,33.529,33.583,33.569,254
28/11/2016,33.514,33.563,33.552,254
29/11/2016,33.507,33.546,33.574,254
30/11/2016,33.55,33.595,33.591,254
01/12/2016,33.553,33.601,33.586,254
02/12/2016,33.535,33.585,33.574,254
03/12/2016,33.512,33.567,33.554,254
04/12/2016,33.492,33.544,33.528,254
05/12/2016,33.467,33.524,33.507,254
06/12/2016,33.405,33.504,33.498,254
07/12/2016,33.475,33.515,33.522,254
08/12/2016,33.459,33.502,33.485,254
09/12/2016,33.425,33.501,33.495,254
10/12/2016,33.39,33.456,33.441,254
11/12/2016,33.346,33.411,33.395,254
12/12/2016,33.327,33.372,33.357,254
13/12/2016,33.321,33.357,33.348,254
14/12/2016,33.329,33.365,33.374,254
15/12/2016,33.369,33.408,33.429,254
16/12/2016,33.419,33.465,33.547,254
17/12/2016,33.542,33.585,33.592,254
18/12/2016,33.576,33.612,33.599,254
19/12/2016,33.554,33.606,33.586,254
20/12/2016,33.542,33.58,33.576,254
21/12/2016,33.506,33.621,33.634,254
22/12/2016,33.477,33.534,33.521,254
23/12/2016,33.469,33.535,33.608,254
24/12/2016,33.491,33.539,33.596,254
25/12/2016,33.567,33.635,33.658,254
26/12/2016,33.576,33.612,33.633,254
27/12/2016,33.632,33.667,33.704,254
28/12/2016,33.703,33.74,33.776,254
29/12/2016,33.774,33.809,33.831,254
30/12/2016,33.83,33.86,33.862,254
31/12/2016,33.852,33.884,33.874,254
01/01/2017,33.868,33.901,33.924,254
02/01/2017,33.922,33.951,33.931,254
03/01/2017,33.912,33.949,33.928,254
04/01/2017,33.89,33.939,33.915,254
05/01/2017,33.869,33.916,33.893,254
06/01/2017,33.867,33.898,33.906,254
07/01/2017,33.906,33.943,33.956,254
08/01/2017,33.948,33.981,33.96,254
09/01/2017,33.942,33.986,33.967,254
10/01/2017,33.944,33.975,33.971,254
11/01/2017,33.94,33.991,33.975,254
12/01/2017,33.915,33.962,33.946,254
13/01/2017,33.892,33.943,33.926,254
14/01/2017,33.868,33.915,33.895,254
15/01/2017,33.845,33.892,33.87,254
16/01/2017,33.817,33.868,33.847,254
17/01/2017,33.787,33.84,33.82,254
18/01/2017,33.756,33.809,33.789,254
19/01/2017,33.724,33.778,33.757,254
20/01/2017,33.688,33.746,33.726,254
21/01/2017,33.644,33.711,33.691,254
22/01/2017,33.629,33.668,33.673,254
23/01/2017,33.631,33.686,33.672,254
24/01/2017,33.609,33.66,33.663,254
25/01/2017,33.572,33.665,33.657,254
26/01/2017,33.532,33.591,33.596,254
27/01/2017,33.535,33.585,33.608,254
28/01/2017,33.558,33.622,33.623,254
29/01/2017,33.5,33.581,33.575,254
30/01/2017,33.452,33.53,33.522,254
31/01/2017,33.443,33.485,33.525,254
01/02/2017,33.514,33.563,33.57,254
02/02/2017,33.532,33.577,33.584,254
03/02/2017,33.539,33.595,33.591,254
04/02/2017,33.535,33.588,33.574,254
05/02/2017,33.503,33.564,33.551,254
06/02/2017,33.471,33.521,33.522,254
07/02/2017,33.467,33.508,33.522,254
08/02/2017,33.491,33.539,33.533,254
09/02/2017,33.46,33.527,33.518,254
10/02/2017,33.422,33.489,33.478,254
11/02/2017,33.368,33.451,33.437,254
12/02/2017,33.311,33.398,33.392,254
13/02/2017,33.258,33.341,33.338,254
14/02/2017,33.241,33.29,33.28,254
15/02/2017,33.224,33.275,33.277,254
16/02/2017,33.218,33.271,33.267,254
17/02/2017,33.211,33.258,33.258,254
18/02/2017,33.21,33.255,33.248,254
19/02/2017,33.203,33.249,33.245,254
20/02/2017,33.171,33.24,33.24,254
21/02/2017,33.17,33.216,33.257,254
22/02/2017,33.195,33.246,33.325,254
23/02/2017,33.317,33.456,33.516,254
24/02/2017,33.347,33.388,33.374,254
25/02/2017,33.365,33.417,33.448,254
26/02/2017,33.448,33.5,33.811,254
27/02/2017,33.811,33.945,34.116,254
28/02/2017,34.116,34.164,34.239,254
01/03/2017,34.237,34.307,34.355,254
02/03/2017,34.354,34.391,34.441,254
03/03/2017,34.441,34.483,34.594,254
04/03/2017,34.594,34.654,34.849,254
05/03/2017,34.849,34.898,34.995,254
06/03/2017,34.992,35.031,35.071,254
07/03/2017,35.07,35.104,35.134,254
08/03/2017,35.125,35.161,35.178,254
09/03/2017,35.174,35.206,35.189,254
10/03/2017,35.179,35.213,35.204,254
11/03/2017,35.171,35.211,35.189,254
12/03/2017,35.146,35.196,35.175,254
13/03/2017,35.118,35.171,35.151,254
14/03/2017,35.06,35.141,35.122,254
15/03/2017,35.004,35.078,35.064,254
16/03/2017,34.937,35.025,35.012,254
17/03/2017,34.911,34.959,34.943,254
18/03/2017,34.876,34.927,34.915,254
19/03/2017,34.83,34.901,34.883,254
20/03/2017,34.822,34.865,34.85,254
21/03/2017,34.775,34.849,34.831,254
22/03/2017,34.753,34.802,34.782,254
23/03/2017,34.728,34.782,34.761,254
24/03/2017,34.675,34.748,34.729,254
25/03/2017,34.603,34.692,34.678,254
26/03/2017,34.515,34.621,34.603,254
27/03/2017,34.426,34.531,34.516,254
28/03/2017,34.346,34.441,34.427,254
29/03/2017,34.273,34.362,34.35,254
30/03/2017,34.199,34.29,34.276,254
31/03/2017,34.194,34.229,34.207,254
01/04/2017,34.189,34.222,34.201,254
02/04/2017,34.171,34.219,34.198,254
03/04/2017,34.144,34.195,34.178,254
04/04/2017,34.123,34.169,34.146,254
05/04/2017,34.081,34.141,34.124,254
06/04/2017,34.025,34.101,34.083,254
07/04/2017,33.955,34.042,34.025,254
08/04/2017,33.871,33.968,33.955,254
09/04/2017,33.8,33.889,33.872,254
10/04/2017,33.718,33.814,33.803,254
11/04/2017,33.632,33.732,33.718,254
12/04/2017,33.555,33.641,33.632,254
13/04/2017,33.467,33.57,33.556,254
14/04/2017,33.391,33.484,33.469,254
15/04/2017,33.357,33.407,33.396,254
16/04/2017,33.331,33.398,33.392,254
17/04/2017,33.3,33.35,33.335,254
18/04/2017,33.279,33.352,33.337,254
19/04/2017,33.229,33.297,33.29,254
20/04/2017,33.207,33.25,33.245,254
21/04/2017,33.208,33.263,33.252,254
22/04/2017,33.162,33.233,33.214,254
23/04/2017,33.121,33.191,33.175,254
24/04/2017,33.081,33.146,33.127,254
25/04/2017,33.026,33.104,33.096,254
26/04/2017,33.004,33.059,33.055,254
27/04/2017,32.984,33.034,33.016,254
28/04/2017,32.89,33.025,33.021,254
29/04/2017,32.75,32.893,32.892,254
30/04/2017,32.732,32.77,32.763,254
01/05/2017,32.761,32.798,32.83,254
02/05/2017,32.748,32.794,32.776,254
03/05/2017,32.718,32.773,32.788,254
04/05/2017,32.683,32.756,32.758,254
05/05/2017,32.686,32.75,32.732,254
06/05/2017,32.697,32.745,32.742,254
07/05/2017,32.706,32.751,32.728,254
08/05/2017,32.695,32.745,32.728,254
09/05/2017,32.686,32.728,32.708,254
10/05/2017,32.668,32.71,32.69,254
11/05/2017,32.598,32.695,32.674,254
12/05/2017,32.55,32.615,32.618,254
13/05/2017,32.611,32.654,32.69,254
14/05/2017,32.648,32.677,32.737,254
15/05/2017,32.666,32.703,32.73,254
16/05/2017,32.716,32.752,32.824,254
17/05/2017,32.76,32.789,32.841,254
18/05/2017,32.838,32.876,32.902,254
19/05/2017,32.852,32.897,32.879,254
20/05/2017,32.824,32.876,32.881,254
21/05/2017,32.778,32.846,32.833,254
22/05/2017,32.758,32.805,32.821,254
23/05/2017,32.742,32.782,32.789,254
24/05/2017,32.718,32.767,32.746,254
25/05/2017,32.695,32.749,32.755,254
26/05/2017,32.717,32.748,32.772,254
27/05/2017,32.735,32.778,32.869,254
28/05/2017,32.795,32.834,32.821,254
29/05/2017,32.756,32.817,32.795,254
30/05/2017,32.739,32.779,32.766,254
31/05/2017,32.731,32.779,32.786,254
01/06/2017,32.7,32.755,32.737,254
02/06/2017,32.7,32.728,32.728,254
03/06/2017,32.691,32.726,32.781,254
04/06/2017,32.683,32.719,32.721,254
05/06/2017,32.693,32.724,32.748,254
06/06/2017,32.724,32.753,32.768,254
07/06/2017,32.706,32.756,32.759,254
08/06/2017,32.71,32.74,32.772,254
09/06/2017,32.766,32.799,32.839,254
10/06/2017,32.821,32.863,32.976,254
11/06/2017,32.95,32.982,33.013,254
12/06/2017,32.971,33.007,33.043,254
13/06/2017,33.037,33.071,33.076,254
14/06/2017,33.039,33.089,33.073,254
15/06/2017,33.018,33.064,33.062,254
16/06/2017,32.923,33.042,33.021,254
17/06/2017,32.872,32.945,32.934,254
18/06/2017,32.852,32.896,32.897,254
19/06/2017,32.835,32.884,32.881,254
20/06/2017,32.844,32.882,32.912,254
21/06/2017,32.906,32.94,32.986,254
22/06/2017,32.904,32.954,32.938,254
23/06/2017,32.799,32.931,32.959,254
24/06/2017,32.764,32.816,32.799,254
25/06/2017,32.743,32.786,32.785,254
26/06/2017,32.748,32.786,32.775,254
27/06/2017,32.775,32.813,32.908,254
28/06/2017,32.905,32.94,33.034,254
29/06/2017,33.029,33.068,33.082,254
30/06/2017,33.053,33.105,33.11,254
01/07/2017,32.892,33.081,33.06,254
02/07/2017,32.811,32.904,32.892,254
03/07/2017,32.728,32.83,32.813,254
04/07/2017,32.718,32.758,32.748,254
05/07/2017,32.703,32.744,32.722,254
06/07/2017,32.686,32.725,32.724,254
07/07/2017,32.71,32.74,32.776,254
08/07/2017,32.73,32.759,32.754,254
09/07/2017,32.741,32.77,32.765,254
10/07/2017,32.736,32.767,32.802,254
11/07/2017,32.725,32.768,32.75,254
12/07/2017,32.731,32.763,32.754,254
13/07/2017,32.722,32.754,32.756,254
14/07/2017,32.691,32.72,32.756,254
15/07/2017,32.698,32.714,32.75,254
16/07/2017,32.676,32.696,32.701,254
17/07/2017,32.668,32.686,32.757,254
18/07/2017,32.661,32.672,32.688,254
19/07/2017,32.674,32.68,32.756,254
20/07/2017,32.74,32.744,32.778,254
21/07/2017,32.736,32.74,32.81,254
22/07/2017,32.784,32.793,32.816,254
23/07/2017,32.754,32.788,32.795,254
24/07/2017,32.762,32.766,32.782,254
25/07/2017,32.76,32.775,32.786,254
26/07/2017,32.784,32.79,32.845,254
27/07/2017,32.813,32.817,32.941,254
28/07/2017,32.937,32.947,33.004,254
29/07/2017,33,33.005,33.045,254
30/07/2017,33.037,33.044,33.093,254
31/07/2017,33.064,33.074,33.178,254
01/08/2017,33.171,33.183,33.261,254
02/08/2017,33.237,33.249,33.305,254
03/08/2017,33.254,33.267,33.332,254
04/08/2017,33.31,33.32,33.358,254
05/08/2017,33.336,33.346,33.394,254
06/08/2017,33.342,33.351,33.372,254
07/08/2017,33.313,33.343,33.371,254
08/08/2017,33.276,33.314,33.322,254
09/08/2017,33.252,33.288,33.319,254
10/08/2017,33.107,33.254,33.26,254
11/08/2017,33.023,33.096,33.111,254
12/08/2017,32.987,33.022,33.028,254
13/08/2017,32.972,32.987,33.009,254
14/08/2017,32.884,32.992,33.004,254
15/08/2017,32.852,32.877,32.885,254
16/08/2017,32.859,32.872,32.936,254
17/08/2017,32.838,32.856,32.894,254
18/08/2017,32.883,32.888,32.945,254
19/08/2017,32.922,32.936,32.97,254
20/08/2017,32.96,32.965,32.981,254
21/08/2017,32.97,32.976,33.137,254
22/08/2017,33.063,33.154,33.266,254
23/08/2017,33.026,33.044,33.157,254
24/08/2017,33.157,33.183,33.283,254
25/08/2017,33.257,33.264,33.357,254
26/08/2017,33.357,33.37,33.467,254
27/08/2017,33.467,33.481,33.571,254
28/08/2017,33.57,33.581,33.664,254
29/08/2017,33.663,33.673,33.733,254
30/08/2017,33.731,33.736,33.788,254
31/08/2017,33.785,33.791,33.819,254
01/09/2017,33.805,33.818,33.857,254
02/09/2017,33.771,33.799,33.805,254
03/09/2017,33.782,33.798,33.877,254
04/09/2017,33.872,33.88,33.917,254
05/09/2017,33.912,33.915,33.934,254
06/09/2017,33.895,33.913,33.918,254
07/09/2017,33.873,33.89,33.895,254
08/09/2017,33.861,33.872,33.877,254
09/09/2017,33.848,33.859,33.876,254
10/09/2017,33.832,33.846,33.872,254
11/09/2017,33.832,33.841,33.855,254
12/09/2017,33.828,33.832,33.877,254
13/09/2017,33.874,33.882,33.973,254
14/09/2017,33.971,33.985,34.05,254
15/09/2017,34.049,34.054,34.083,254
16/09/2017,34.078,34.082,34.095,254
17/09/2017,34.083,34.09,34.093,254
18/09/2017,34.074,34.085,34.09,254
19/09/2017,34.044,34.07,34.074,254
20/09/2017,34.035,34.041,34.079,254
21/09/2017,34.079,34.085,34.128,254
22/09/2017,34.124,34.133,34.161,254
23/09/2017,34.147,34.156,34.174,254
24/09/2017,34.151,34.154,34.181,254
25/09/2017,34.153,34.162,34.167,254
26/09/2017,34.13,34.153,34.158,254
27/09/2017,34.122,34.13,34.202,254
28/09/2017,34.202,34.215,34.326,254
29/09/2017,34.326,34.339,34.413,254
30/09/2017,34.412,34.42,34.459,254
